Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AVV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PSH.L,PSN.L,PSON.L,PURG.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2021-09-29,4628133,649502,1255620,745364,1532818,2165297,22676574,,4161391,4587089,26829823.0,3006391,,1237041,230775,1815863.0,550565,54608329.0,916293,30810570,632955,38792353,2364442,242245.0,1130925,2958729.0,251594,3326482.0,121380,366877,2074022,1621504,9098994,267440,332509,2284667,52797227.0,5979030,640526,621349,,23497827,30636142.0,,957985,1809369,1019817.0,2838261,286526,12196230,5003611,1608310,7720955,205461578,1377564,1060170,7996991,9486619,9361126,15432649,815208,1264746,113332,433342,1687740,,2326510,3106891.0,1056347,3168847,50306531.0,4639613,6465286,1119499,3821314,2679878,18614211,310556,,1238467,2529544,2144291.0,120357,2566276,5282142,679746,24372639,28135952,3900718,672086,1388274,59718332,772653,2766412.0,396121
2021-09-30,5679833,1730606,2796189,714602,2024874,1965097,18062802,,4365829,5290540,53202366.0,6642227,,1195718,319201,2247370.0,985441,60020400.0,1025776,24749788,1159196,28071172,3923270,444919.0,1127137,2647504.0,223395,5180428.0,318774,636331,2332184,1488613,5341494,592324,410397,967563,55114227.0,7956035,445273,768791,,27715937,38348956.0,,589509,1958093,2309699.0,2925992,780497,8299100,12389356,4357035,14322304,191716362,1110383,2114323,6137233,6472859,11051493,22987036,718896,1031434,93513,750922,2843365,,5067787,3756129.0,1290191,2422709,52496281.0,2632654,7662311,1595741,3940715,3353026,22171312,760880,,1366699,3270568,2853983.0,145812,4849148,12281776,1265597,25267698,25291606,4742335,1164222,3320112,82732809,571283,3393412.0,737512
2021-10-01,5579649,1089225,2357872,652067,1957621,1731654,11396105,,2357783,10345283,33784479.0,5160569,,794691,278813,3634152.0,1390787,58623676.0,1264064,19823905,1240852,18797663,3524832,378089.0,1289278,2396190.0,202890,4603411.0,286441,382877,2376237,939799,10023904,294670,259305,771975,56817107.0,6262303,304646,468607,,18812613,53315624.0,,1420467,1114241,1943987.0,5215321,284797,8993120,8244421,3910325,9480818,215095589,648683,1308637,6360111,3867736,8438484,22011581,443787,1156000,175364,1175553,2528635,,3636389,2649746.0,1417647,1414624,47965325.0,2452474,4844859,1462470,2532690,1494849,17682457,490382,,714513,4187656,4810164.0,174619,4233907,8639856,394370,24140903,34277770,4358994,529807,1243174,75762260,832779,4688472.0,731084
2021-10-04,3890494,1554089,514638,627425,1185044,2435154,11624846,,1763044,3333918,23906512.0,3354941,,862778,259049,2326353.0,397570,48266571.0,1627622,43071731,388375,19638544,3762277,375451.0,1114697,3390303.0,135010,2377053.0,167600,348943,1955150,633747,7074073,390183,1718532,521131,45852923.0,5604323,567441,500088,,24988392,49766540.0,,543310,1137676,1281703.0,6258665,149993,10150355,6280258,1140496,6534431,152963709,743863,944426,5422790,3911850,8323362,13682778,362399,1041512,106700,1201400,947177,,2281192,2122102.0,850852,1543856,35949826.0,3178686,8549153,1331764,2580064,1935668,19266001,168066,,809119,2763447,8817027.0,103027,3063014,7714059,392406,16135198,20776810,3461729,580264,1189623,54911532,470263,2180695.0,432155
2021-10-05,4108664,1336830,735553,708044,1046392,1480488,8465936,,1889685,7155073,42464706.0,4533185,,984279,146895,1953280.0,748016,73082543.0,1014528,21907462,625748,24047821,3727655,572921.0,1400034,2103573.0,201797,1977911.0,122567,140956,4871412,708443,5026401,249156,667390,1015711,54553177.0,6505315,377473,538531,,17570733,33083225.0,,333185,1119407,1706259.0,8241360,213312,8678215,12202253,964285,11468204,281471241,534997,810471,3551732,5432244,8186274,35124013,275129,1095761,73681,515008,3206596,,2556827,2452735.0,1607128,2397500,32333796.0,2695075,10404593,1846176,2456693,1766697,11851725,349042,,1052708,2981314,2862960.0,77574,2281621,10378767,436790,30620552,19876941,3065811,505698,1183385,55619606,748923,3823148.0,393870
2021-10-06,5609943,2469000,496743,682489,1952839,2588477,8497469,,1590300,6786875,36957945.0,6264761,,1055201,363080,5023660.0,577177,72011909.0,898005,24687954,414578,29482518,3977018,263889.0,1598142,2692079.0,196347,3848981.0,307721,262181,2562114,1321699,6246556,326575,597512,1364806,55267450.0,6218302,415743,538444,,56111967,30499398.0,,602564,799148,2689899.0,4723608,175859,7627735,12678104,2653731,10748548,191400085,704478,1944282,7487441,6217838,9094174,25855255,717611,1607351,146259,934318,2369808,,4021649,4388840.0,1987039,1722085,46016425.0,6880019,7759332,942629,7303166,2076364,13807711,382342,,873216,3046412,2016093.0,87136,5690056,16476480,1432963,36276698,28240921,4028392,558004,3158615,146985773,1203708,2977294.0,1360906
2021-10-07,4535040,1050118,442367,491831,2056584,2201798,9177870,,1486907,3329417,40405972.0,3283080,,898771,259552,2311422.0,440958,54104479.0,717878,18798600,351730,34981403,2010108,679184.0,1160344,4782339.0,191740,2854909.0,138424,237854,2029248,856375,5591815,601326,490001,902419,62836806.0,9716163,442336,475909,,50053445,22369627.0,,967915,1107404,1560895.0,2419413,346112,10275500,9206031,1178277,17024601,154291815,603144,1750269,5797395,3630090,5349440,17655833,469641,1029659,120823,750553,1610032,,2984026,4056835.0,1099163,2074952,28173078.0,2040120,4366876,1100529,3272259,1816325,16387591,1045368,,612093,3304653,1953347.0,97629,3040291,13214876,334025,22050043,11513284,4900833,677735,1179219,46330538,550349,3081553.0,851926
2021-10-08,3888319,673383,451767,570030,1410998,3133223,9461209,,1121443,4254364,31711544.0,2145831,,594040,204288,1480326.0,733154,51878353.0,786826,34800950,290975,38044428,3584181,481939.0,451698,1713170.0,186961,1857609.0,68105,383276,4121164,1007293,4557272,370567,537558,1370679,38508482.0,5620103,343300,322472,,38626487,30617582.0,,1286455,1009845,1064346.0,2001535,681846,5892145,8072718,2087996,8376621,208191732,466099,1558155,4473696,3961108,8172447,20416632,571993,1543101,78968,540764,1577655,,2292263,3241711.0,1411797,1363985,27997320.0,1746596,4168431,851188,2885559,1515322,12273814,433383,,619644,2323149,2405463.0,70537,2494437,8686511,391687,42375008,15293794,2852480,1224171,744272,48408512,1240275,2931630.0,556759
2021-10-11,4512330,638035,539565,529654,1081850,1286421,7503060,,1436256,8622232,30434461.0,4117086,,620648,248927,1616163.0,397039,39709454.0,857540,22041751,590083,19675923,1484914,168726.0,826730,1975248.0,137125,2488809.0,116769,157120,1730398,630357,3615775,333611,662507,745250,39504475.0,5772577,220593,364307,,46087488,34471612.0,,302118,1194160,1046913.0,1753473,265678,5051345,6121043,1472835,5551167,244678652,359830,717023,4794582,4068629,5270682,23544634,454078,2429522,147679,745694,1605256,,2370266,2784498.0,824177,1273821,25187485.0,2108934,4582587,651770,2243894,2088967,13561196,352213,,426851,2512341,1110967.0,84113,3195041,9769729,472641,20067218,11788607,2155707,785773,1262704,46364628,518370,1885217.0,447402
2021-10-12,3919297,610741,352472,495982,1797377,1555678,9573728,,1385930,7280164,20730008.0,2831544,,410732,396948,3291850.0,1264390,58381512.0,734023,18559783,1376285,31325658,2075705,307477.0,788358,2151530.0,611291,1428714.0,115658,531432,2538760,565519,11547658,303709,1163082,1494570,50588850.0,15983365,311429,630487,,24356723,70075335.0,,345589,852416,945230.0,1940713,197410,8275505,10345159,1238952,9353199,174980639,391331,848505,7991612,4090982,4103864,18360360,198376,2602574,87299,427056,1342057,,1660785,2981245.0,813245,970263,49212461.0,3560539,4033308,646441,2374451,1827337,21145437,282414,,369403,1814457,1974979.0,87829,2502239,8297725,602713,13647122,10125674,2785545,582695,869138,98065068,374250,2422368.0,348078
2021-10-13,3149263,3875616,499623,1538744,2066565,1559106,14282325,,1912408,15892629,51152842.0,3728265,,447875,247224,2278384.0,1320671,70908431.0,1224656,17582324,964480,62404133,1393096,384504.0,995822,2734258.0,415067,3109900.0,201694,165293,3361505,903669,8122726,412867,1647383,1166216,68289194.0,7292144,173055,599297,,31662586,50202865.0,,942252,1030838,879976.0,3225268,745502,6823200,7924304,1190887,6752153,378238931,744329,1040290,4995064,3004462,5746926,23138758,281979,3041377,107067,827823,725483,,2033447,3697356.0,2923139,1417064,21466406.0,3763537,3268568,1668811,2971036,1470104,16922905,740152,,1645057,1605031,5252448.0,74021,6402381,10511277,369597,16425152,57632715,4308609,793595,691497,127282552,558153,2068372.0,365615
2021-10-14,4135175,988076,982086,540692,1465843,1917736,18410833,,1784691,9488853,40912565.0,2645934,,903187,380938,2755567.0,552477,49581753.0,1191458,15236848,444234,15587804,5206447,287505.0,693261,2983205.0,161809,2112482.0,165490,375651,2065575,699731,7482298,388931,424903,817700,85651011.0,4839337,384386,554217,,17208553,26233977.0,,494581,1451506,780663.0,2427303,268902,5612695,7485498,1883767,18802373,202565119,822661,1115653,6552606,2485384,4640875,13925951,433122,1698151,428117,808652,797802,,1741070,2900183.0,907949,2132922,29669886.0,1898299,3014488,584264,3522836,1837241,9911190,450732,,914193,2248333,1331537.0,95629,3508845,5458047,305197,12996859,10285609,2719328,780863,684409,71181133,446449,2418133.0,416567
2021-10-15,3256025,777945,366048,1461157,3243258,1217216,12913883,,1701134,7944166,41273237.0,2709165,,761978,267634,2360639.0,412259,35439104.0,745046,20903757,661943,20034428,2470548,239640.0,1140504,3450359.0,226149,3275413.0,124352,241959,1953956,719709,4543565,336476,690452,931100,67388115.0,7937867,420718,640278,,38201023,42094133.0,,674264,1439169,1883939.0,6731712,230000,13368915,4980252,1345501,9089467,221566294,443894,1736124,9174816,3511217,10419430,15828371,952337,2044821,156716,510103,7657361,,3861181,3482475.0,1230611,1653536,26744855.0,4306945,2827926,804476,2004844,3207596,9212701,668890,,739985,2496356,2669811.0,165958,9231596,7231904,1225443,13415831,20099775,4323258,1181816,2826320,62877767,1355279,1908247.0,501495
2021-10-18,3277918,914449,348721,412383,2335430,1761519,14244280,,1112241,5667434,29625968.0,2571660,,540727,327186,1563375.0,606526,39953467.0,929268,14616786,404396,20520051,1807647,249852.0,1065860,5075554.0,177808,2772263.0,85337,676058,1987230,696502,3317983,234280,317273,1221350,70513153.0,7499653,224529,347657,,28464618,47061716.0,,434731,674748,894557.0,4944835,164490,6457755,5317363,1112550,11632874,140189076,394679,1235521,4859336,4539572,4530346,18643626,224439,1196301,393544,509729,4147614,,2299083,3160140.0,897362,1056407,28173686.0,4638087,3558678,504823,2248858,1769804,17784393,872771,,616634,2150410,1354538.0,61402,3767204,5534399,445391,14269641,10075395,2946717,718883,790540,48588937,624319,1622407.0,436488
2021-10-19,3039494,704867,271676,519813,1544332,1637797,11417969,,1408339,7279292,22713720.0,1975236,,483336,302311,4183931.0,576953,64669036.0,780169,18791615,520227,12274289,1272542,193540.0,690928,2332934.0,982151,2884978.0,131532,349502,3308590,716541,9813856,246436,442169,1231031,62356746.0,7119387,375113,600034,,16373660,46898718.0,,504053,592595,799811.0,4929257,254678,8237475,4684401,1889972,13034587,121304250,532996,1057043,7106466,2301516,6106305,11417320,208079,892985,199418,676739,4147021,,3307078,2889283.0,1118218,1183745,51320496.0,3239906,4227564,871158,2974997,1384162,11944358,649730,,521674,2807076,2418416.0,118847,2946631,6026606,351298,16105666,17312072,3680848,581675,806304,69315627,319195,2014907.0,360027
2021-10-20,3456874,575733,999342,648070,2440931,2477421,7422990,,999913,4090752,28212917.0,3079097,,497966,867508,1689112.0,585766,34756900.0,1284697,73378648,893253,38281275,1893243,329896.0,728745,2379017.0,334315,4483577.0,165321,119838,3170174,2334527,8677657,312990,590516,948882,43715523.0,5507358,660590,1388138,,18024030,93925385.0,,1537739,718772,1261640.0,4996811,256167,5573730,10420267,2969907,9953083,114000700,541923,1069928,4537007,3852289,6242631,11130025,198528,788357,162847,446518,1901794,,2070542,3883198.0,1342041,1770335,39260850.0,7604197,2116627,1367399,6763461,1570322,7439623,341327,,756532,2323884,2930530.0,83143,3113717,9627114,682183,13165659,20640399,2964017,1413233,1007402,57778136,399371,6131823.0,2256741
2021-10-21,4395323,1675183,420802,777218,1878958,5539393,7801268,,1144096,6486126,35093906.0,2647506,,805267,744053,1613601.0,679508,38745935.0,882625,10945555,878610,65571497,1896430,372171.0,560696,1445405.0,534297,2484960.0,131311,32348,1776311,1224872,4433091,349527,284500,1188933,49479180.0,4923268,270422,843936,,18850390,37467081.0,,621034,909038,1937473.0,4002308,368921,3485315,4993807,1082456,14391403,146037620,519174,726083,8236312,4386033,4253974,14327326,427377,1608488,114076,519536,1839259,,3837524,4543854.0,1687423,1383418,20997452.0,5203032,3391212,1426641,2494723,3048375,7317624,792186,,971882,2110640,1392460.0,79785,3232564,5086255,616884,19822601,15697947,5001208,920584,1053565,48771724,1430101,2694211.0,1001116
2021-10-22,1762440,1480475,277588,1638774,1057962,1699089,7393068,,1620095,11920513,30111945.0,1866031,,1146790,356892,1319377.0,508045,27345718.0,1436087,8667035,408886,23015175,2144304,336117.0,476565,6884066.0,306413,1860296.0,267072,394751,768980,786645,10496793,344041,358241,1096637,29114615.0,4481241,184403,382290,,24993076,29822791.0,,523136,818220,779980.0,3344438,145106,14134300,4446800,1013264,10632808,108911852,959497,1326093,3312229,1407262,4698135,9762142,323842,582060,181058,406595,2005403,,2836576,2879915.0,1088672,1537214,22365336.0,2017257,1618287,659441,2804506,1237508,4992546,375141,,375191,2060069,2233755.0,82350,1340139,4326114,469833,9969625,9261058,2059062,930439,1039628,34952040,426817,2589906.0,443406
2021-10-25,2092429,1183200,591775,1424066,987369,4882137,10885822,,1079881,7896135,58537731.0,3070978,,993223,324790,1402124.0,845097,26259746.0,692962,13950201,532737,14438520,2405784,189717.0,722026,2572816.0,673225,2537503.0,96759,67671,465823,1148616,4273937,785786,371506,790872,20917396.0,5822094,207716,518381,,31589508,21100144.0,,506253,922333,1421279.0,1732694,212444,12550070,3379258,1574230,6374686,175889841,755210,838079,6752534,3363741,3918771,11970231,344194,517332,474685,620083,1529201,,5762542,2987170.0,1274980,1770222,31818838.0,3101773,2791234,653023,2140421,1477677,7466673,287422,,677473,3103961,2029958.0,92416,1160325,4382145,325145,11723177,7610871,2651860,450469,1135283,40880258,609497,2189064.0,493948
2021-10-26,2601768,835289,279701,746944,892588,1161130,14512263,,1290577,12399559,27625285.0,3528305,,599045,186357,2954352.0,1088125,30731421.0,796076,42305302,416939,46235438,2643532,216397.0,891343,4375242.0,192274,2203046.0,135962,110146,7521809,1013978,4888934,372545,874085,1225636,23990928.0,5734584,228621,363223,,30569575,25315894.0,,383447,955650,843977.0,2492488,318149,4641515,4225642,1722140,18178147,140396860,960453,892690,8010060,2175288,3870625,21884268,298504,1607517,179115,684009,1334234,,2005822,2491055.0,2551295,1498769,23333979.0,3657207,5174426,869029,2300896,1599155,7826592,608939,,553280,3088631,2047440.0,115969,1645644,4853515,434926,13180146,7282983,2341123,505340,1371719,61456501,564035,2450748.0,1894670
2021-10-27,3191248,776260,1414553,973256,785566,1296847,13018444,,1609568,6797527,28863498.0,3566362,,753200,250078,1940337.0,682544,31054647.0,778281,29272897,674093,13611955,2860696,190548.0,445766,2752984.0,243028,2549768.0,129150,146843,3126836,574152,12065400,605040,370028,1847873,51483624.0,11453975,242518,400697,,19739782,14267449.0,,365784,1106403,926639.0,3720780,272947,17563155,8805134,1016462,15858531,158926004,787832,649758,6094410,1587470,5707384,16135712,188710,793121,191514,696294,2345308,,4933477,2633795.0,1940399,1047732,18310879.0,3014564,4012431,767970,2492127,2493955,9888626,483145,,676927,3244412,1505526.0,52348,2600789,5400291,367328,13101935,28779438,2425269,412769,1817518,36220848,451418,2852582.0,473129
2021-10-28,2094249,620427,698272,673784,754746,1624773,7787399,,1268051,6218491,29834449.0,2326163,,594323,176801,1447227.0,595190,31937639.0,1050202,19532065,496438,11069991,1571751,240156.0,799310,3784667.0,388074,1633858.0,85634,163638,1802597,917666,2723455,205678,351430,1032364,34567294.0,11953727,151747,373191,,24700050,20239123.0,,343758,1564183,930723.0,2575651,324262,4095245,7188597,1401840,8751321,197110071,785430,738080,5928519,2096434,5501723,20661380,118451,813451,112346,494338,1701252,,1988455,4000159.0,1578921,1088305,21605841.0,1810386,5122893,798064,4390224,1832537,49765882,380090,,788082,2908633,968183.0,52070,2105412,4602477,476444,14850562,9425712,6415943,352370,1494818,80095763,519916,6102467.0,454303
2021-10-29,2804605,532413,1589740,1372529,1461592,2610873,10895799,,1581992,7260559,36670928.0,5559907,,663697,265047,1072327.0,858875,51773323.0,1121643,18063806,1398684,24066785,3050728,224546.0,722973,7526535.0,1715534,2437331.0,121007,72788,1374676,1262803,8775779,195006,282870,1679525,43878062.0,8067886,444133,524370,,31198853,24926795.0,,397648,1342113,1342831.0,4238939,352378,5503410,10159486,1968284,10138856,261931165,1240982,1078576,6776617,3245275,7046108,37338274,231858,999122,101480,652000,4080500,,2448802,4370742.0,1535037,1584292,23526139.0,2776680,4693878,661676,2969871,3126967,13574405,560586,,1156454,3532569,3958724.0,105467,2202485,7609393,469061,17637504,56306810,4623827,423240,2249395,87022705,718070,3736364.0,658054
2021-11-01,1492340,589881,440534,471582,502416,1683130,8157887,,1191987,6459065,60270275.0,2572066,,543451,195450,1836834.0,490907,35798802.0,553747,40294620,886862,12019743,2247267,201210.0,735213,6619727.0,132859,1749851.0,134153,60805,905795,639893,3871200,296049,5510076,751914,29419170.0,11220866,220650,402982,,18056181,19592274.0,,358394,2106620,1188428.0,1825704,179254,4085645,5972385,1529871,10610402,160606916,908426,576877,4934457,2480956,2957745,24533793,280786,1279155,164857,587440,1611559,,2040961,2098309.0,1081991,1403992,17559373.0,1898711,3850376,797011,1734570,1793381,18154137,498264,,597349,3795351,1674380.0,65762,1837616,8615349,356974,19948639,12092110,2262312,454524,1417598,66568090,275273,2849651.0,506409
2021-11-02,2578559,734019,928417,508514,1475020,2159476,7031497,,1829972,5048402,38218272.0,3585562,,495383,205718,4081223.0,699116,86162288.0,838848,17600079,630445,11995260,1857393,162209.0,1759263,4235028.0,111129,1942134.0,79063,54876,1905589,1026320,4598476,354845,341168,713411,39378651.0,8357823,256296,462558,,22235552,12961277.0,,301680,1674094,1005423.0,5013206,180079,8814890,5259270,1189172,13320592,200088158,805344,667317,6482123,3009200,2879665,14659204,394907,1131391,121856,642468,3625361,,2443268,3303810.0,1185646,2337753,14304686.0,1888459,3208954,1072635,3614744,2197600,58292912,697233,,486264,3742149,2008408.0,53508,1479749,14678720,231610,28505501,11087347,2067930,359959,1177825,106271384,569980,5958351.0,678731
2021-11-03,2651153,1047470,732092,586298,1257729,1921001,8986248,,1646165,7414274,28919283.0,4870279,,543866,189820,2950363.0,444734,83459281.0,1069258,17209256,1074116,14692638,2135648,134334.0,1206517,5649324.0,146273,2343552.0,128867,179530,1469634,695995,3295372,354430,400685,877044,31175740.0,12207117,332163,431771,,20371732,38781488.0,,465943,959009,1066764.0,4748180,294533,8034500,6651576,1085781,11347513,174756403,892388,649871,8429585,3966957,2879926,20947069,494482,683921,182576,490131,5111222,,2416987,2038962.0,1403104,1002029,15275679.0,1652985,6678881,1689352,2607914,1578912,27526762,969563,,392608,2120971,1776401.0,62915,2256269,15193745,266914,9497167,9286582,2661663,436609,1031432,104225561,923265,2238773.0,434652
